lng,lat,Title,VI,date
120.72635252206078,20.798280187848185,86,255.7,2022-07-17 22:00:00
120.79816699378628,20.74374932682112,87,250.0,2022-07-17 21:00:00
120.87216257997788,20.68900937010081,88,241.8,2022-07-17 20:00:00
120.94230295576976,20.631614702505555,89,243.4,2022-07-17 19:00:00
121.01267688031282,20.57234847222053,90,295.8,2022-07-17 18:00:00
121.0846773603262,20.50572341726965,91,318.9,2022-07-17 17:00:00
121.16230953995368,20.432592524565575,92,247.7,2022-07-17 16:00:00
121.24219841426044,20.34952909865905,93,254.6,2022-07-17 15:00:00
121.31799721687538,20.257123651873165,94,470.3,2022-07-17 14:00:00
121.38423165319549,20.163884027697197,95,270.5,2022-07-17 13:00:00
121.43541970511971,20.14246220916453,96,332.5,2022-07-17 12:00:00
121.48892573140785,20.11303131974584,97,483.5,2022-07-17 11:00:00
121.55170125353922,20.083596008022973,98,568.7,2022-07-17 10:00:00
121.62788776105644,20.05730226037073,99,569.2,2022-07-17 09:00:00
121.71452408473968,20.029592582574733,100,516.0,2022-07-17 08:00:00
121.81561585054972,19.996206498369848,101,549.8,2022-07-17 07:00:00
121.92174094681012,19.96378976731104,102,546.3,2022-07-17 06:00:00
122.02318140737704,19.930626486470864,103,404.8,2022-07-17 05:00:00
122.11877174650849,19.899027651907986,104,248.2,2022-07-17 04:00:00
122.21397629714023,19.87264433284301,105,253.5,2022-07-17 03:00:00
122.30712402094882,19.847847484577663,106,265.1,2022-07-17 02:00:00
122.40192469719662,19.8225918539355,107,234.1,2022-07-17 01:00:00
122.4950120426016,19.79323196204287,108,223.3,2022-07-17 00:00:00
122.58100893433932,19.761801214101663,109,199.9,2022-07-16 23:00:00
122.66227160008344,19.729630623167683,110,413.4,2022-07-16 22:00:00
122.73991115222866,19.69140902764866,111,659.8,2022-07-16 21:00:00
122.81362450474882,19.648869440705397,112,851.1,2022-07-16 20:00:00
122.87947672979452,19.597890016859832,113,1432.5,2022-07-16 19:00:00
122.94835404703348,19.53978380772288,114,554.5,2022-07-16 18:00:00
123.01888674852825,19.48001144996851,115,556.5,2022-07-16 17:00:00
123.09268086357592,19.415119835570223,116,541.0,2022-07-16 16:00:00
123.16639877772351,19.352312087718943,117,406.9,2022-07-16 15:00:00
123.241652948023,19.29451585586848,118,153.5,2022-07-16 14:00:00
123.31631516666056,19.232374997870803,119,140.2,2022-07-16 13:00:00
123.38551159303132,19.23008688413444,120,152.5,2022-07-16 12:00:00
120.64083333333332,24.15194444444366,0,278.4,2022-07-21 12:00:00
120.6186441096624,24.167204451191456,1,283.5,2022-07-21 11:00:00
120.59916690147674,24.17650864222523,2,305.4,2022-07-21 10:00:00
120.59279292638831,24.18049196533955,3,356.2,2022-07-21 09:00:00
120.59270827745615,24.178379228247135,4,426.6,2022-07-21 08:00:00
120.59289882830706,24.169937589057085,5,452.8,2022-07-21 07:00:00
120.59882376656807,24.162523992955247,6,396.3,2022-07-21 06:00:00
120.60545068635868,24.152566785658127,7,288.2,2022-07-21 05:00:00
120.61190819088382,24.14113223719933,8,189.7,2022-07-21 04:00:00
120.610734816068,24.12319569744217,9,138.6,2022-07-21 03:00:00
120.60127103927336,24.10380544273833,10,118.6,2022-07-21 02:00:00
